 0.16700      0.20861208     27.25700672      2.53951084 0.75150     -4.28387808      5.31508064      0.09160851 1.08550************************************************
 0.16800      0.45541580     27.19656163      2.55695550 0.75600     -4.01081309      7.15528243      0.28722802 1.09200************************************************
 0.16900      0.70132940     27.11155161      2.57204595 0.76050     -3.66683215      8.84822330      0.47585084 1.09850************************************************
 0.17000      0.94613141     27.00210127      2.58477303 0.76500     -3.25885818     10.36425530      0.65408978 1.10500************************************************
 0.17100      1.18960181     26.86835715      2.59512978 0.76950     -2.79492274     11.67723014      0.81877776 1.11150************************************************
 0.17200      1.43152224     26.71048757      2.60311135 0.77400     -2.28400917     12.76494611      0.96702375 1.11800************************************************
 0.17300      1.67167612     26.52868241      2.60871511 0.77850     -1.73587990     13.60951903      1.09626317 1.12450************************************************
 0.17400      1.90984892     26.32315290      2.61194055 0.78300     -1.16089094     14.19767073      1.20430192 1.13100************************************************
 0.17500      2.14582833     26.09413141      2.61278935 0.78750     -0.56979719     14.52093087      1.28935316 1.13750************************************************
 0.17600      2.37940442     25.84187117      2.61126533 0.79200      0.02644781     14.57574901      1.35006639 1.14400************************************************
 0.17700      2.61036985     25.56664600      2.60737445 0.79650      0.61689393     14.36351564      1.38554824 1.15050************************************************
 0.17800      2.83852007     25.26875006      2.60112481 0.80100      1.19079475     13.89049270      1.39537474 1.15700************************************************
 0.17900      3.06365346     24.94849749      2.59252665 0.80550      1.73780218     13.16765569      1.37959487 1.16350************************************************
 0.18000      3.28557153     24.60622212      2.58159231 0.81000      2.24815223     12.21045089      1.33872550 1.17000************************************************
 0.18100      3.50407909     24.24227712      2.56833622 0.81450      2.71283836     11.03847300      1.27373770 1.17650************************************************
 0.18200      3.71898444     23.85703466      2.55277490 0.81900      3.12376940      9.67506986      1.18603498 1.18300************************************************
 0.18300      3.93009950     23.45088550      2.53492692 0.82350      3.47390939      8.14688200      1.07742375 1.18950************************************************
 0.18400      4.13724000     23.02423863      2.51481290 0.82800      3.75739686      6.48332602      0.95007669 1.19600************************************************
 0.18500      4.34022562     22.57752084      2.49245548 0.83250      3.96964152      4.71603195      0.80648974 1.20250************************************************
 0.18600      4.53888019     22.11117632      2.46787927 0.83700      4.10739692      2.87824502      0.64943363 1.20900************************************************
 0.18700      4.73303179     21.62566620      2.44111086 0.84150      4.16880779      1.00420327      0.48190067 1.21550************************************************
 0.18800      4.92251291     21.12146814      2.41217879 0.84600      4.15343163     -0.87149743      0.30704812 1.22200************************************************
 0.18900      5.10716062     20.59907581      2.38111349 0.85050      4.06223413     -2.71453927      0.12813896 1.22850************************************************
 0.19000      5.28681669     20.05899846      2.34794728 0.85500      3.89755904     -4.49150766     -0.05151875 1.23500************************************************
 0.19100      5.46132771     19.50176038      2.31271431 0.85950      3.66307296     -6.17049421     -0.22863273 1.24150************************************************
